,SoC,Exp,Incremental cost,SoC,Exp,Incremental effect,,ICER
9137,21685.28312,46003.42492,24318.1418,0.345515101,0.532188111,0.186673009,,130271.3332
9138,19468.47206,44132.28794,24663.81588,0.32107545,0.58645381,0.265378361,,92938.30823
9139,20154.11307,41766.86299,21612.74992,0.319402846,0.586697577,0.267294731,,80857.37369
9140,20316.95628,40324.89773,20007.94145,0.328160791,0.598899176,0.270738385,,73901.38428
9141,24524.47934,56365.23443,31840.75509,0.341765079,0.755893061,0.414127983,,76886.26803
9142,20390.54747,49873.59277,29483.04531,0.403671703,0.755787795,0.352116092,,83731.03649
9143,23712.25831,41408.79896,17696.54065,0.348107939,0.649141385,0.301033446,,58785.96175
9144,22455.90345,50297.59795,27841.6945,0.401365137,0.69002888,0.288663744,,96450.26471
9145,24110.13989,42182.11938,18071.97949,0.332720579,0.642597881,0.309877301,,58319.79114
9146,22561.31272,53947.29367,31385.98095,0.369618115,0.68845932,0.318841205,,98437.65642
9147,22417.4129,48853.14438,26435.73149,0.375218002,0.676045271,0.300827269,,87876.77913
9148,21459.20797,40215.55198,18756.34401,0.278781906,0.520789347,0.242007441,,77503.17061
9149,20329.51924,52843.99708,32514.47784,0.334725442,0.870186675,0.535461233,,60722.37505
9150,18594.72474,50789.14618,32194.42144,0.285759832,0.641396869,0.355637037,,90526.06466
9151,22586.77523,40345.28396,17758.50873,0.304009868,0.616078959,0.312069091,,56905.69578
9152,21885.51728,42054.37114,20168.85385,0.350814404,0.631322501,0.280508097,,71901.14675
9153,19372.44259,42726.42651,23353.98393,0.308350043,0.657233906,0.348883863,,66939.13484
9154,19811.23356,38616.87421,18805.64066,0.361114139,0.570426706,0.209312567,,89844.77588
9155,20937.74038,41473.56241,20535.82203,0.282481094,0.533598422,0.251117328,,81777.79776
9156,21657.04036,47327.10784,25670.06748,0.415636457,0.697963711,0.282327255,,90923.09394
9157,23550.31318,44937.12461,21386.81143,0.37656934,0.664490097,0.287920757,,74280.20009
9158,22473.71184,42388.99507,19915.28323,0.350285648,0.641901626,0.291615978,,68292.83972
9159,23693.18909,47870.99088,24177.80179,0.309914268,0.539333414,0.229419146,,105387.0271
9160,22992.54425,59364.24504,36371.7008,0.389535221,0.762341274,0.372806053,,97561.991
9161,21078.31514,50588.25875,29509.94361,0.307199765,0.803369331,0.496169566,,59475.5213
9162,22139.30306,40932.42321,18793.12014,0.295812194,0.672770813,0.376958618,,49854.59739
9163,21264.73799,47870.75711,26606.01912,0.312017023,0.653303937,0.341286915,,77957.92328
9164,21324.03148,45543.69036,24219.65888,0.31217307,0.484228764,0.172055694,,140766.3896
9165,22797.53814,45695.35175,22897.81361,0.301003207,0.641626261,0.340623054,,67223.32301
9166,19235.57404,50851.23558,31615.66154,0.353694557,0.738814323,0.385119767,,82093.06372
9167,22418.15461,47797.09713,25378.94252,0.337827174,0.689461395,0.351634221,,72174.26805
9168,23622.71441,39336.25176,15713.53735,0.366070527,0.607398848,0.241328321,,65112.69495
9169,18875.97081,51151.9852,32276.01439,0.326981275,0.703124886,0.376143611,,85807.69001
9170,23117.20884,44973.31575,21856.10692,0.323410362,0.601422844,0.278012482,,78615.55978
9171,22878.03711,43073.32734,20195.29024,0.369604089,0.629674887,0.260070798,,77653.04827
9172,22097.41622,47364.15321,25266.737,0.379265139,0.719662765,0.340397626,,74227.12454
9173,23508.45352,48605.25158,25096.79806,0.365574519,0.632695885,0.267121366,,93952.79184
9174,23265.51144,45806.32404,22540.8126,0.369329997,0.691829815,0.322499817,,69894.03214
9175,23113.1532,43705.71787,20592.56467,0.27501713,0.607826572,0.332809441,,61874.94139
9176,23572.56317,46479.72868,22907.16552,0.377401847,0.718478463,0.341076616,,67161.34856
9177,19238.31129,46370.89088,27132.57959,0.355415161,0.586434572,0.231019411,,117447.1854
9178,21186.38378,42744.87421,21558.49043,0.262804268,0.537883241,0.275078973,,78372.00418
9179,20164.84782,42509.90305,22345.05523,0.311060945,0.542526156,0.231465211,,96537.42401
9180,23483.30664,46713.65775,23230.3511,0.241384989,0.518367773,0.276982783,,83869.29619
9181,24166.32922,48169.73131,24003.40209,0.350675867,0.747418483,0.396742615,,60501.1944
9182,19258.67738,39674.32189,20415.64452,0.3444158,0.621673726,0.277257926,,73634.12403
9183,21661.21692,51892.13854,30230.92162,0.326943943,0.73254639,0.405602447,,74533.38079
9184,22466.00979,44685.44089,22219.43109,0.295975027,0.557836236,0.261861209,,84851.9382
9185,22955.39749,42987.26325,20031.86575,0.368869924,0.664696892,0.295826968,,67714.80603
9186,20512.19867,39039.00475,18526.80607,0.339180184,0.610015035,0.270834851,,68406.28524
9187,24555.97201,48635.07777,24079.10576,0.347162516,0.741514663,0.394352147,,61059.90779
9188,21015.06053,43969.42474,22954.36421,0.347046501,0.631160979,0.284114478,,80792.65934
9189,22992.96729,50140.37332,27147.40603,0.374036373,0.720588901,0.346552527,,78335.61694
9190,21229.28995,50233.5079,29004.21794,0.329840801,0.646038164,0.316197363,,91728.20938
9191,22719.61855,54994.36169,32274.74314,0.355618919,0.665444524,0.309825605,,104170.6773
9192,23006.05875,46288.89854,23282.83979,0.369969059,0.766873471,0.396904412,,58661.07577
9193,23478.35546,45119.2422,21640.88674,0.243520362,0.40716216,0.163641798,,132245.4716
9194,19997.7556,36521.16654,16523.41094,0.30421865,0.58530279,0.281084141,,58784.57217
9195,21238.54405,43587.99681,22349.45276,0.322853276,0.669975689,0.347122413,,64384.9315
9196,19802.55569,54648.12593,34845.57024,0.35050765,0.768352331,0.417844681,,83393.59536
9197,21176.2891,47642.24656,26465.95746,0.290140946,0.645617175,0.355476229,,74452.11605
9198,22533.24867,42774.16233,20240.91366,0.300854939,0.637492375,0.336637435,,60126.74626
9199,17391.17215,41729.78708,24338.61493,0.32932431,0.586421994,0.257097684,,94666.79956
9200,22064.11818,44690.75512,22626.63694,0.373465282,0.709866769,0.336401487,,67260.81134
9201,21102.55702,48115.18711,27012.63008,0.330878003,0.767767267,0.436889265,,61829.46633
9202,23044.57736,50590.35901,27545.78165,0.375675375,0.702417266,0.326741891,,84304.40781
9203,19348.65524,43744.98641,24396.33117,0.438926142,0.734038007,0.295111865,,82668.07978
9204,18169.45233,43335.5924,25166.14007,0.347546313,0.61830967,0.270763358,,92945.14702
9205,19864.48167,47093.79629,27229.31462,0.330942558,0.733853198,0.40291064,,67581.52281
9206,21863.4372,42775.68886,20912.25166,0.332249735,0.611393872,0.279144136,,74915.60428
9207,20615.24531,48237.62407,27622.37876,0.349769116,0.620630382,0.270861266,,101979.8038
9208,19959.22706,42007.41861,22048.19155,0.361877773,0.5901927,0.228314927,,96569.20733
9209,19084.04917,44038.63943,24954.59026,0.405303698,0.59364302,0.188339322,,132498.0359
9210,21195.76036,44913.46001,23717.69965,0.401801963,0.714900958,0.313098995,,75751.43979
9211,22053.46894,46972.38854,24918.9196,0.352015167,0.665178015,0.313162849,,79571.76183
9212,20811.02707,45024.68008,24213.65302,0.318260669,0.569454062,0.251193393,,96394.46618
9213,20841.10111,52807.00749,31965.90639,0.405301866,0.765011013,0.359709147,,88865.98146
9214,19840.97776,47194.10506,27353.1273,0.304603097,0.605476109,0.300873012,,90912.53187
9215,21379.43877,46847.50087,25468.0621,0.406222098,0.698286195,0.292064097,,87200.2493
9216,20386.93032,46734.75649,26347.82617,0.300945047,0.685726807,0.384781759,,68474.72764
9217,21198.65232,43503.32739,22304.67507,0.275189274,0.538867103,0.263677829,,84590.63533
9218,25825.41576,49918.60981,24093.19405,0.300795407,0.615728351,0.314932945,,76502.61573
9219,20918.47121,53221.74616,32303.27495,0.369416597,0.864849065,0.495432468,,65202.17598
9220,22211.99171,51067.05187,28855.06016,0.32492591,0.703109483,0.378183573,,76299.08387
9221,22549.79508,45097.94719,22548.15211,0.335844538,0.710875211,0.375030673,,60123.48793
9222,21528.48621,46052.32422,24523.83801,0.330911668,0.645511873,0.314600205,,77952.39045
9223,20429.10678,52601.14232,32172.03554,0.364545014,0.742071385,0.377526371,,85217.98221
9224,19426.03347,47412.55485,27986.52138,0.312122901,0.585916539,0.273793638,,102217.5739
9225,20981.88964,40525.55856,19543.66892,0.334131434,0.612581172,0.278449737,,70187.42096
9226,21867.90859,48586.95036,26719.04177,0.289511681,0.611259602,0.321747921,,83043.40143
9227,19418.40294,40862.85252,21444.44959,0.295135454,0.607766518,0.312631064,,68593.47026
9228,20319.56235,40177.59382,19858.03147,0.305078449,0.599811685,0.294733236,,67376.28834
9229,21919.74383,48651.78328,26732.03945,0.265474805,0.632011159,0.366536354,,72931.48185
9230,21870.24687,42732.43543,20862.18856,0.311487474,0.582769626,0.271282152,,76902.17876
9231,19436.48773,41797.29348,22360.80575,0.325640396,0.57246086,0.246820464,,90595.42873
9232,22966.49935,51055.04858,28088.54923,0.351691962,0.692628007,0.340936045,,82386.56378
9233,21367.51236,48893.65419,27526.14183,0.35057545,0.653375931,0.302800481,,90905.21183
9234,21674.54717,43926.74667,22252.1995,0.420050217,0.622137252,0.202087035,,110111.9598
9235,22502.70331,44947.75292,22445.04961,0.286948136,0.627784961,0.340836825,,65852.77171
9236,21484.86374,50704.77162,29219.90788,0.309345437,0.678350712,0.369005275,,79185.61021
9237,20565.14892,48251.9958,27686.84688,0.357682813,0.697699669,0.340016856,,81427.8658
9238,21472.57852,52120.15661,30647.57809,0.294329935,0.632889364,0.338559429,,90523.48121
9239,22908.61736,53929.00472,31020.38736,0.358303998,0.719219364,0.360915367,,85949.20093
9240,22321.55992,50077.7366,27756.17668,0.308680066,0.588254298,0.279574232,,99280.16789
9241,20440.07764,48415.64835,27975.57071,0.393897425,0.804827898,0.410930472,,68078.59865
9242,21484.84636,47188.04322,25703.19687,0.387804971,0.772028946,0.384223975,,66896.38999
9243,18916.0271,42670.07257,23754.04547,0.390337285,0.667515585,0.2771783,,85699.51354
9244,23225.86527,44290.50787,21064.6426,0.284117477,0.594795839,0.310678362,,67802.09117
9245,20604.74693,45118.52028,24513.77335,0.307568996,0.551508812,0.243939816,,100491.0709
9246,21047.45939,45172.0312,24124.57181,0.327634959,0.718031236,0.390396278,,61795.08665
9247,19688.78649,44084.51998,24395.73348,0.386529687,0.639833034,0.253303347,,96310.34799
9248,23821.84656,48048.19913,24226.35257,0.345892912,0.712311503,0.366418591,,66116.60314
9249,24693.14118,52602.17841,27909.03723,0.306035992,0.611299211,0.305263219,,91426.1381
9250,21750.10697,44402.31059,22652.20362,0.366870838,0.635569378,0.268698541,,84303.41147
9251,21808.7405,50756.00306,28947.26256,0.343429136,0.653167612,0.309738476,,93457.10914
9252,22184.65841,52987.36661,30802.7082,0.368224418,0.696728249,0.32850383,,93766.66381
9253,19721.87032,47577.11832,27855.248,0.326190165,0.545143796,0.218953631,,127219.8498
9254,19410.2442,39064.13864,19653.89444,0.311140733,0.60351401,0.292373277,,67221.9248
9255,20514.05115,52757.17155,32243.1204,0.346407539,0.748932264,0.402524726,,80102.21073
9256,22642.43434,55046.60639,32404.17205,0.278572925,0.586194228,0.307621303,,105337.8675
9257,24765.44265,44160.53367,19395.09102,0.287687147,0.631911001,0.344223854,,56344.41305
9258,24886.44582,51816.11012,26929.6643,0.360206166,0.704011938,0.343805772,,78328.13329
9259,18546.01057,43156.55153,24610.54096,0.355188318,0.718903891,0.363715573,,67664.24871
9260,22947.77055,42220.04522,19272.27467,0.389100311,0.641157956,0.252057645,,76459.79028
9261,20882.31264,43367.10716,22484.79452,0.433960163,0.624046322,0.190086159,,118287.3841
9262,20030.8082,41423.81488,21393.00668,0.383310642,0.666887807,0.283577165,,75439.80726
9263,18084.90644,39213.54836,21128.64192,0.343150441,0.593810361,0.250659921,,84292.0634
9264,21143.58948,44488.4864,23344.89692,0.2826673,0.634113057,0.351445757,,66425.32015
9265,22591.99673,49628.40895,27036.41222,0.304685055,0.678292338,0.373607283,,72365.8597
9266,19521.91869,42200.06241,22678.14372,0.314448839,0.667810219,0.35336138,,64178.33139
9267,17560.5027,39711.23704,22150.73435,0.308944813,0.586350242,0.277405429,,79849.67865
9268,19189.75879,44692.13469,25502.3759,0.394435014,0.647916149,0.253481135,,100608.5757
9269,22108.03533,43013.72673,20905.69141,0.346429655,0.613391905,0.26696225,,78309.54167
9270,18757.18685,40850.25612,22093.06928,0.298816231,0.541397728,0.242581497,,91074.83268
9271,23466.15746,40124.77885,16658.62139,0.321645335,0.590115544,0.26847021,,62050.16722
9272,20082.73691,48655.16173,28572.42482,0.379489207,0.709286049,0.329796842,,86636.44149
9273,23059.13208,48847.86632,25788.73424,0.291743098,0.623137645,0.331394547,,77818.82501
9274,19732.14726,40050.45007,20318.30281,0.356211071,0.643878303,0.287667232,,70631.27315
9275,24560.93339,46099.64888,21538.71549,0.360462962,0.649292603,0.288829641,,74572.38609
9276,20443.58713,51117.712,30674.12486,0.316150986,0.55520057,0.239049584,,128316.9972
9277,21995.51267,44795.72844,22800.21577,0.342913726,0.73568902,0.392775294,,58049.00692
9278,20417.43382,43947.44757,23530.01376,0.315405383,0.598168296,0.282762913,,83214.63916
9279,23139.07696,45696.34392,22557.26696,0.29259319,0.598849429,0.30625624,,73654.88124
9280,20194.68706,37543.12166,17348.43459,0.3778363,0.641850346,0.264014046,,65710.27131
9281,23303.98831,56703.71604,33399.72774,0.349017301,0.818451541,0.46943424,,71148.89555
9282,21906.78597,51110.92689,29204.14092,0.301889793,0.732533099,0.430643306,,67815.15115
9283,22706.39103,46759.34137,24052.95034,0.320364406,0.632874935,0.31251053,,76966.84774
9284,21204.79282,63655.24941,42450.45658,0.314595789,0.814700424,0.500104634,,84883.1498
9285,18979.91772,41480.143,22500.22528,0.36250971,0.611675371,0.249165661,,90302.2719
9286,22444.17394,48004.18032,25560.00638,0.278183092,0.622875635,0.344692543,,74153.05874
9287,21514.32084,53216.20747,31701.88663,0.328225694,0.786635795,0.458410102,,69156.16935
9288,22551.28747,46785.34293,24234.05546,0.317351691,0.5901553,0.272803609,,88833.33893
9289,24144.7744,49202.46614,25057.69175,0.342988777,0.751139114,0.408150336,,61393.28947
9290,21936.80089,41075.06497,19138.26408,0.258483206,0.480898327,0.222415121,,86047.49527
9291,23543.33708,48054.80875,24511.47167,0.39949354,0.629728383,0.230234843,,106462.9114
9292,22873.47669,44022.90184,21149.42514,0.349188866,0.635968861,0.286779995,,73747.90969
9293,19507.36829,47260.85174,27753.48345,0.328048852,0.654542025,0.326493173,,85004.78959
9294,18335.87803,47784.58258,29448.70455,0.385374996,0.728449078,0.343074082,,85837.74207
9295,21421.72926,41103.49606,19681.7668,0.300028335,0.573920243,0.273891907,,71859.61418
9296,24179.24335,47308.16565,23128.9223,0.366455013,0.575701018,0.209246006,,110534.5941
9297,20619.25401,41934.86046,21315.60645,0.39665495,0.669636905,0.272981955,,78084.3058
9298,22519.77416,48111.46602,25591.69186,0.354670717,0.669124858,0.314454141,,81384.49612
9299,21531.5622,48599.12877,27067.56656,0.376406214,0.678726511,0.302320297,,89532.74674
9300,20336.0882,48995.15906,28659.07085,0.342735607,0.6472498,0.304514194,,94114.07238
9301,20277.08506,53100.28743,32823.20237,0.358845795,0.71620779,0.357361995,,91848.60958
9302,20903.07756,47524.03721,26620.95965,0.322531639,0.600186541,0.277654902,,95877.86667
9303,20887.47072,44133.04986,23245.57914,0.300167223,0.503734169,0.203566947,,114191.324
9304,22286.60744,40086.56187,17799.95443,0.278499301,0.477319868,0.198820567,,89527.73202
9305,18633.15136,44940.05171,26306.90035,0.372603981,0.702926862,0.330322881,,79639.958
9306,18670.3815,44326.66613,25656.28463,0.349917713,0.664214319,0.314296605,,81630.80418
9307,22258.0842,47934.24411,25676.15991,0.333294721,0.713420728,0.380126007,,67546.44363
9308,19602.22534,41805.19159,22202.96625,0.38834991,0.603019488,0.214669579,,103428.564
9309,20285.27617,47092.23766,26806.96149,0.317613092,0.704473901,0.386860809,,69293.55692
9310,21479.39163,47840.64394,26361.25231,0.311157996,0.568153524,0.256995528,,102574.751
9311,22101.18675,52459.89514,30358.70839,0.316359188,0.636513994,0.320154806,,94825.09044
9312,23612.05249,47823.0265,24210.97401,0.256431457,0.493287396,0.236855939,,102218.1422
9313,26227.71963,62193.34014,35965.62051,0.295502393,0.716046264,0.42054387,,85521.68529
9314,19830.87014,42663.1643,22832.29416,0.371827859,0.731050967,0.359223107,,63560.2045
9315,19547.90803,43423.36699,23875.45897,0.362692562,0.688148843,0.325456281,,73359.95747
9316,18412.39437,45062.11803,26649.72366,0.244054428,0.474407825,0.230353397,,115690.604
9317,21157.40284,44063.57361,22906.17077,0.319579049,0.609239452,0.289660402,,79079.39978
9318,19968.40958,39784.99151,19816.58193,0.373593969,0.678913608,0.305319639,,64904.38025
9319,22548.45132,40457.61179,17909.16046,0.336830387,0.634453062,0.297622676,,60174.04563
9320,21819.11565,45874.25099,24055.13534,0.315358583,0.505574618,0.190216035,,126462.1849
9321,20349.48553,42567.61396,22218.12843,0.380912255,0.789797281,0.408885026,,54338.32747
9322,20579.55198,45985.61306,25406.06108,0.4107537,0.736938476,0.326184776,,77888.55576
9323,21138.44411,50326.56303,29188.11892,0.381726225,0.691567037,0.309840812,,94203.59684
9324,17766.99995,40461.05075,22694.0508,0.327858159,0.543845925,0.215987767,,105071.0007
9325,24809.33015,49717.97434,24908.64419,0.373058811,0.693521918,0.320463107,,77727.02577
9326,22531.33491,42189.84397,19658.50906,0.32298735,0.66741677,0.34442942,,57075.58042
9327,22529.80652,39430.88058,16901.07406,0.338202897,0.64599743,0.307794533,,54910.24778
9328,22570.22753,55349.54524,32779.31772,0.42167735,0.81437866,0.392701311,,83471.37336
9329,20707.43279,46394.1545,25686.72171,0.36115504,0.666109877,0.304954837,,84231.23221
9330,18958.5306,45394.65163,26436.12103,0.311059915,0.655645891,0.344585976,,76718.5053
9331,20421.16928,48715.52242,28294.35313,0.313375157,0.70978064,0.396405484,,71377.29999
9332,20556.90233,44048.19777,23491.29544,0.344449871,0.648060691,0.30361082,,77373.051
9333,21201.47965,47091.27507,25889.79541,0.318150091,0.607825036,0.289674945,,89375.33564
9334,19563.67562,36328.40191,16764.7263,0.255249724,0.46796378,0.212714056,,78813.4391
9335,19760.27635,42869.90999,23109.63364,0.352047079,0.615067828,0.263020749,,87862.3977
9336,19216.8604,40563.20676,21346.34636,0.346268585,0.719574361,0.373305776,,57181.93433
9337,22757.07694,52497.31445,29740.23751,0.331630789,0.633599971,0.301969182,,98487.65795
9338,19168.61237,53657.62818,34489.01581,0.2998141,0.596235168,0.296421068,,116351.4323
9339,20994.94448,44827.54833,23832.60386,0.392070514,0.59219448,0.200123966,,119089.2041
9340,20583.44867,42814.79888,22231.35021,0.299913299,0.633436651,0.333523352,,66656.05295
9341,22240.69892,45196.59136,22955.89244,0.279968086,0.541062651,0.261094565,,87921.75522
9342,22558.29872,47212.28912,24653.9904,0.337986654,0.70345389,0.365467236,,67458.82525
9343,24222.68259,56611.42452,32388.74192,0.378464907,0.698875001,0.320410094,,101085.2734
9344,20721.15217,44788.23954,24067.08738,0.368254923,0.832101905,0.463846982,,51885.83375
9345,20904.50945,47575.40517,26670.89571,0.367243269,0.71901831,0.351775041,,75818.04448
9346,19954.27988,50178.47914,30224.19926,0.267937598,0.554842135,0.286904537,,105345.8394
9347,19565.71985,44432.21632,24866.49647,0.353370585,0.591842109,0.238471524,,104274.4897
9348,21464.99284,50093.36797,28628.37513,0.313309684,0.703454873,0.39014519,,73378.77254
9349,22413.57488,42875.72752,20462.15264,0.367969289,0.62513795,0.257168662,,79567.05337
9350,24028.24803,44941.64521,20913.39718,0.351548809,0.596704522,0.245155713,,85306.58695
9351,22691.80302,56411.70307,33719.90005,0.401519699,0.811080671,0.409560972,,82331.81961
9352,26036.94785,58706.09072,32669.14287,0.355701602,0.779390635,0.423689033,,77106.41617
9353,23167.47184,46715.77001,23548.29817,0.318063283,0.561402979,0.243339696,,96771.29768
9354,19802.78699,51714.85244,31912.06545,0.33300423,0.683119698,0.350115468,,91147.25953
9355,23759.02034,38562.51958,14803.49924,0.322073199,0.660906428,0.338833229,,43689.63251
9356,22091.93141,42054.1219,19962.19048,0.327224673,0.60331182,0.276087147,,72303.9471
9357,20728.34547,44275.58601,23547.24053,0.338612703,0.570333911,0.231721208,,101618.841
9358,18002.61858,42468.26535,24465.64678,0.324661665,0.514787782,0.190126117,,128681.1468
9359,22510.06568,47499.71074,24989.64506,0.358961047,0.60783864,0.248877593,,100409.3808
9360,22900.61824,44201.44744,21300.82919,0.343947317,0.556211022,0.212263705,,100350.7841
9361,24157.79434,45027.6333,20869.83896,0.338595731,0.714739363,0.376143632,,55483.69607
9362,21850.18973,45268.6348,23418.44507,0.327854314,0.611272174,0.283417859,,82628.68524
9363,22487.86251,52094.6452,29606.78269,0.307114835,0.61807719,0.310962355,,95210.18295
9364,23219.19615,41499.75544,18280.55929,0.360959763,0.673393566,0.312433803,,58510.18403
9365,23999.21059,47308.87548,23309.66489,0.322022863,0.624586957,0.302564094,,77040.42013
9366,21468.02118,48009.5959,26541.57472,0.351552759,0.677263142,0.325710383,,81488.26711
9367,19536.20226,38469.17101,18932.96875,0.383777761,0.72755433,0.343776569,,55073.47062
9368,22050.46901,42277.97706,20227.50805,0.391037959,0.705538691,0.314500732,,64316.25113
9369,20827.71206,42325.38863,21497.67657,0.408327461,0.712725872,0.304398411,,70623.4848
9370,21564.20459,46438.55382,24874.34923,0.355265726,0.707071404,0.351805678,,70704.7976
9371,23588.50964,43853.43078,20264.92114,0.349432322,0.737190152,0.38775783,,52261.79731
9372,21919.45376,44415.29105,22495.83729,0.351522558,0.631419769,0.279897211,,80371.78081
9373,21417.26837,47957.48523,26540.21685,0.32364778,0.630310776,0.306662996,,86545.22131
9374,20237.11784,51727.79,31490.67216,0.269167771,0.584935028,0.315767258,,99727.47771
9375,22360.353,43308.63467,20948.28167,0.332772985,0.624089917,0.291316932,,71908.90524
9376,23190.5596,54540.5536,31349.994,0.358508508,0.781006656,0.422498148,,74201.49442
9377,20105.17435,44728.98695,24623.8126,0.363540517,0.678277482,0.314736965,,78236.16335
9378,20501.63594,48680.55523,28178.91929,0.405952977,0.750936282,0.344983305,,81681.97973
9379,21902.19536,49946.69248,28044.49711,0.412282123,0.653916263,0.24163414,,116061.8161
9380,20316.66663,55684.1085,35367.44187,0.417648893,0.767806371,0.350157478,,101004.3884
9381,19044.78898,45813.62567,26768.8367,0.32896657,0.667078865,0.338112296,,79171.43814
9382,24985.78339,44136.83429,19151.0509,0.297550199,0.564305163,0.266754963,,71792.66941
9383,19539.09232,37342.58789,17803.49557,0.37537668,0.627892991,0.252516311,,70504.33888
9384,22654.99276,51433.82663,28778.83387,0.338737942,0.646541946,0.307804004,,93497.26942
9385,22249.59009,47931.95202,25682.36193,0.332701204,0.618221368,0.285520163,,89949.38088
9386,21438.83156,47897.40132,26458.56977,0.412258075,0.707642913,0.295384837,,89573.21572
9387,22592.34268,48605.34432,26013.00164,0.355332306,0.715500867,0.360168561,,72224.52049
9388,21398.11276,54267.52721,32869.41445,0.376119427,0.806524896,0.430405469,,76368.48688
9389,18467.63208,38850.61088,20382.9788,0.312276726,0.563565608,0.251288882,,81113.73115
9390,21071.47802,50406.97599,29335.49797,0.374281124,0.639985422,0.265704298,,110406.5617
9391,23515.39895,45845.68561,22330.28666,0.223110658,0.452567345,0.229456687,,97318.09063
9392,22019.67655,40946.85955,18927.183,0.329600156,0.706323428,0.376723273,,50241.60803
9393,22627.53534,53361.50023,30733.96489,0.33833595,0.770897276,0.432561326,,71051.11593
9394,19873.51065,38717.24594,18843.73529,0.290516179,0.559741963,0.269225784,,69992.3127
9395,21210.02364,46058.94875,24848.92511,0.385734943,0.572690647,0.186955704,,132913.4364
9396,22773.41232,54966.56499,32193.15267,0.28573635,0.742136526,0.456400176,,70537.11717
9397,20304.50432,38023.17318,17718.66885,0.302542219,0.563510928,0.260968709,,67895.76014
9398,21507.66734,46901.27066,25393.60331,0.372057222,0.591186088,0.219128866,,115884.3368
9399,18868.26562,41326.55054,22458.28492,0.394428994,0.628851742,0.234422748,,95802.49828
9400,21219.27071,42011.14902,20791.87831,0.309347896,0.625838914,0.316491018,,65695.0028
9401,21993.65254,48794.98892,26801.33639,0.333147854,0.690399375,0.357251521,,75020.91606
9402,23173.789,47899.35927,24725.57027,0.371888136,0.750621409,0.378733273,,65284.91696
9403,22841.72429,44733.03912,21891.31482,0.372448144,0.622393866,0.249945723,,87584.27468
9404,20968.81575,48389.66383,27420.84808,0.38453384,0.717183229,0.332649389,,82431.68035
9405,23053.58223,45712.35005,22658.76782,0.381981154,0.645676722,0.263695568,,85927.75371
9406,21083.06547,41151.96378,20068.89831,0.316084316,0.66322493,0.347140614,,57812.01474
9407,20695.93293,42356.79114,21660.85821,0.295801098,0.535144611,0.239343512,,90501.12947
9408,22289.55169,60633.11713,38343.56545,0.368868972,0.833747968,0.464878996,,82480.74389
9409,25652.6941,47165.07778,21512.38368,0.29921373,0.689223412,0.390009681,,55158.58892
9410,23004.69025,47384.65049,24379.96024,0.315232366,0.668966404,0.353734038,,68921.72537
9411,21433.27511,53274.96035,31841.68524,0.415300675,0.841913398,0.426612723,,74638.38639
9412,21202.56332,59380.05755,38177.49423,0.312987609,0.763285691,0.450298082,,84782.71556
9413,21072.66248,44576.69832,23504.03585,0.338105473,0.67542883,0.337323357,,69678.05634
9414,19658.9213,50480.47639,30821.55509,0.389292668,0.666522801,0.277230132,,111176.7859
9415,21368.14044,54845.09666,33476.95622,0.315291917,0.680719156,0.365427238,,91610.45673
9416,21698.83682,47594.55029,25895.71348,0.357700094,0.787913661,0.430213567,,60192.69378
9417,22713.68241,50079.33646,27365.65405,0.3373251,0.696146364,0.358821264,,76265.419
9418,21762.52586,50472.63294,28710.10708,0.350931532,0.705231532,0.3543,,81033.32512
9419,20695.53061,47552.34561,26856.815,0.291314419,0.641418322,0.350103903,,76710.98431
9420,20815.01202,41998.43767,21183.42565,0.308193591,0.63766547,0.329471879,,64295.09464
9421,19066.90229,43581.75241,24514.85012,0.362964614,0.614887193,0.251922579,,97311.04781
9422,21226.36537,41090.01684,19863.65147,0.316774189,0.636274977,0.319500787,,62170.89991
9423,20198.51131,49151.17158,28952.66027,0.342134492,0.776882239,0.434747747,,66596.45839
9424,23458.50868,45812.16033,22353.65164,0.328534779,0.652763039,0.32422826,,68944.18041
9425,22385.16567,44050.877,21665.71134,0.303587786,0.525232725,0.22164494,,97749.63221
9426,18938.90333,43474.4868,24535.58347,0.365813619,0.625939778,0.260126158,,94321.86142
9427,22749.72782,43568.19363,20818.46581,0.281910725,0.481863175,0.19995245,,104117.0828
9428,22102.36226,46889.80416,24787.4419,0.353300073,0.679508354,0.326208281,,75986.55015
9429,21642.1864,55369.45146,33727.26506,0.361285281,0.75178956,0.390504278,,86368.49052
9430,20217.69481,47471.7674,27254.07259,0.405475815,0.715733473,0.310257658,,87843.35172
9431,23512.65434,46995.11519,23482.46084,0.339068046,0.553816056,0.21474801,,109348.9102
9432,18391.9185,42703.27052,24311.35201,0.318573918,0.655529954,0.336956035,,72149.92306
9433,20181.61383,52200.41057,32018.79674,0.324407059,0.60804689,0.283639831,,112885.4035
9434,23818.55894,49171.80336,25353.24442,0.359904916,0.710845088,0.350940172,,72243.7795
9435,21902.50373,42837.80672,20935.30298,0.338006027,0.582246046,0.244240019,,85716.10457
9436,22799.09814,50398.71434,27599.6162,0.367510728,0.674592525,0.307081796,,89877.08329
9437,22864.58145,43562.09608,20697.51463,0.321214813,0.632180336,0.310965523,,66558.87263
9438,20841.28015,45247.28174,24406.00159,0.332432746,0.69676397,0.364331224,,66988.49839
9439,22875.88597,48307.8914,25432.00543,0.30066563,0.572077881,0.271412251,,93702.49628
9440,19373.48764,46285.94483,26912.45719,0.342604503,0.735487584,0.39288308,,68499.91395
